http://adg.gks.ru/wps/wcm/connect/rosstat_ts/adg/ru/statistics/population/

Адыгея                              город  Майкоп  144683
Адыгея                              посёлок  Западный  3236
Адыгея                              хутор  Гавердовский  3744
Адыгея                              посёлок  Северный  1294
Адыгея                              посёлок  Подгорный  764
Адыгея                              хутор  Косинов  334
Адыгея                              станица  Ханская  11549
Адыгея                              хутор  Веселый  646
Адыгея                              посёлок  Родниковый  1309
Адыгея                              город  Адыгейск  12444
Адыгея                              аул  Гатлукай  1535
Адыгея                              хутор  Псекупс  922
Приморский край          Фрунзенский район             город   Артем                      102451
Приморский край          Фрунзенский район             город   Большой Камень             39447
Приморский край          Фрунзенский район             город   Дальнегорск                36351
Приморский край          Фрунзенский район             город   Дальнереченск              27214
Приморский край          Фрунзенский район             город   Лесозаводск                36892
Приморский край          Фрунзенский район             город   Находка                    158358
Приморский край          Фрунзенский район             город   Партизанск                 38218
Приморский край          Фрунзенский район             город   Спасск-Дальний             43305
Приморский край          Фрунзенский район             город   Уссурийск                  165072
Приморский край          Фрунзенский район             город   Фокино                     23306
Приморский край          Фрунзенский район             пгт     Дунай                      7411
Приморский край          Фрунзенский район             пгт     Путятин                    848
Приморский край          Кавалеровский район           пгт     Кавалерово                 15087
Приморский край          Кавалеровский район           пгт     Горнореченский             3125
Приморский край          Кавалеровский район           пгт     Хрустальный                3105
Приморский край          Кировский район               пгт     Кировский                  8675
Приморский край          Кировский район               пгт     Горные Ключи               4467
Приморский край          Кировский район               пгт     Горный                     69
Приморский край          Красноармейский район         пгт     Восток                     3969
Приморский край          Лазовский район               пгт     Преображение               6992
Приморский край          Михайловский район            пгт     Новошахтинский             7716
Приморский край          Октябрьский район             пгт     Липовцы                    6320
Приморский край          Ольгинский район              пгт     Ольга                      3933
Приморский край          Пограничный район             пгт     Пограничный                10156
Приморский край          Пожарский район               пгт     Лучегорск                  20211
Приморский край          Тернейский район              пгт     Терней                     3426
Приморский край          Тернейский район              пгт     Пластун                    5232
Приморский край          Тернейский район              пгт     Светлая                    891
Приморский край          Хасанский район               пгт     Славянка                   13303
Приморский край          Хасанский район               пгт     Зарубино                   2998
Приморский край          Хасанский район               пгт     Краскино                   3090
Приморский край          Хасанский район               пгт     Посьет                     1816
Приморский край          Хасанский район               пгт     Приморский                 2080
Приморский край          Хасанский район               пгт     Хасан                      690
Приморский край          Хорольский район              пгт     Ярославский                8809
Приморский край          Черниговский район            пгт     Сибирцево                  8546
Приморский край          Шкотовский район              пгт     Смоляниново                6691
Приморский край          Шкотовский район              пгт     Шкотово                    5001
Ставропольский край                                    город   Ставрополь                 412116
Ставропольский край      Промышленный район            город   Георгиевск                 70645
Ставропольский край      Промышленный район            город   Ессентуки                  102269
Ставропольский край      Промышленный район            город   Железноводск               24466
Ставропольский край      Промышленный район            пгт     Иноземцево                 28312
Ставропольский край      Промышленный район            город   Кисловодск                 129355
Ставропольский край      Промышленный район            город   Лермонтов                  22680
Ставропольский край      Промышленный район            город   Невинномысск               117663
Ставропольский край      Промышленный район            город   Пятигорск                  145427
Ставропольский край      Промышленный район            пгт     Горячеводский              36849
Ставропольский край      Промышленный район            пгт     Свободы                    17983
Ставропольский край      Благодарненский район         город   Благодарный                32148
Ставропольский край      Будённовский район            город   Будённовск                 64176
Ставропольский край      Изобильненский район          город   Изобильный                 39387
Ставропольский край      Изобильненский район          пгт     Рыздвяный                  7618
Ставропольский край      Изобильненский район          пгт     Солнечнодольск             12003
Ставропольский край      Ипатовский район              город   Ипатово                    25468
Ставропольский край      Кировский район               город   Новопавловск               26312
Ставропольский край      Минераловодский район         город   Минеральные Воды           76291
Ставропольский край      Минераловодский район         пгт     Анджиевский                6569
Ставропольский край      Нефтекумский район            город   Нефтекумск                 26247
Ставропольский край      Нефтекумский район            пгт     Затеречный                 7817
Ставропольский край      Новоалександровский район     город   Новоалександровск          26892
Ставропольский край      Петровский район              город   Светлоград                 38323
Ставропольский край      Советский район               город   Зеленокумск                35772
Ставропольский край      Шпаковский район              город   Михайловск                 75677
Хабаровский край                                       город   Хабаровск                  593636
Хабаровский край         Центральный район             город   Комсомольск-на-Амуре       257891
Хабаровский край         Амурский район                город   Амурск                     41688
Хабаровский край         Амурский район                пгт     Эльбан                     11606
Хабаровский край         Бикинский район               город   Бикин                      16635
Хабаровский край         Ванинский район               пгт     Ванино                     16496
Хабаровский край         Ванинский район               пгт     Высокогорный               3159
Хабаровский край         Ванинский район               пгт     Октябрьский                6191
Хабаровский край         Верхнебуреинский район        пгт     Чегдомын                   12580
Хабаровский край         Верхнебуреинский район        пгт     Новый Ургал                6631
Хабаровский край         Вяземский район               город   Вяземский                  14166
Хабаровский край         Лазо район                    пгт     Переяславка                8379
Хабаровский край         Лазо район                    пгт     Мухен                      3788
Хабаровский край         Лазо район                    пгт     Хор                        10090
Хабаровский край         Николаевский район            город   Николаевск-на-Амуре        21398
Хабаровский край         Николаевский район            пгт     Лазарев                    1190
Хабаровский край         Николаевский район            пгт     Многовершинный             2450
Хабаровский край         Охотский район                пгт     Охотск                     3898
Хабаровский край         Советско-Гаванский район      город   Советская Гавань           26642
Хабаровский край         Советско-Гаванский район      пгт     Заветы Ильича              9020
Хабаровский край         Советско-Гаванский район      пгт     Лососина                   3230
Хабаровский край         Советско-Гаванский район      пгт     Майский                    2581
Хабаровский край         Солнечный район               пгт     Солнечный                  12803
Хабаровский край         Солнечный район               пгт     Горный                     1612
Хабаровский край         Хабаровский район             пгт     Корфовский                 5807
Амурская область                                       город   Благовещенск               217644
Амурская область                                       город   Белогорск                  67991
Амурская область                                       город   Зея                        24367
Амурская область                                       город   Райчихинск                 19962
Амурская область                                       город   Свободный                  57065
Амурская область                                       город   Тында                      34785
Амурская область                                       город   Шимановск                  19384
Амурская область                                       пгт     Прогресс                   12840
Амурская область                                       пгт     Прогресс                   10816
Амурская область                                       пгт     Новорайчихинск             2008
Амурская область                                       пгт     Углегорск                  5920
Амурская область         Архаринский район             пгт     Архара                     9279
Амурская область         Бурейский район               пгт     Бурея                      4649
Амурская область         Бурейский район               пгт     Новобурейский              7929
Амурская область         Бурейский район               пгт     Талакан                    4898
Амурская область         Завитинский район             город   Завитинск                  11122
Амурская область         Магдагачинский район          пгт     Магдагачи                  10425
Амурская область         Магдагачинский район          пгт     Сиваки                     1937
Амурская область         Магдагачинский район          пгт     Ушумун                     2271
Амурская область         Селемджинский район           пгт     Токур                      1047
Амурская область         Селемджинский район           пгт     Февральск                  5029
Амурская область         Селемджинский район           пгт     Экимчан                    1146
Амурская область         Серышевский район             пгт     Серышево                   10514
Амурская область         Сковородинский район          город   Сковородино                9481
Амурская область         Сковородинский район          пгт     Ерофей Павлович            4929
Амурская область         Сковородинский район          пгт     Уруша                      3555
Архангельская область                                  город   Архангельск                350985
Архангельская область                                  город   Коряжма                    38570
Архангельская область                                  город   Котлас                     60348
Архангельская область                                  пгт     Вычегодский                12937
Архангельская область                                  город   Мирный                     30631
Архангельская область                                  пгт     Белушья Губа               2149
Архангельская область                                  город   Новодвинск                 39937
Архангельская область                                  город   Северодвинск               188539
Архангельская область    Муниципальный район           город   Вельск                     23401
Архангельская область    Муниципальный район           пгт     Кулой                      5751
Архангельская область    Муниципальный район           пгт     Березник                   5789
Архангельская область    Муниципальный район           город   Каргополь                  10103
Архангельская область    Муниципальный район           пгт     Коноша                     11743
Архангельская область    Муниципальный район           пгт     Приводино                  3092
Архангельская область    Муниципальный район           город   Сольвычегодск              2350
Архангельская область    Муниципальный район           пгт     Шипицыно                   3423
Архангельская область    Муниципальный район           пгт     Урдома                     4435
Архангельская область    Муниципальный район           город   Мезень                     3419
Архангельская область    Муниципальный район           пгт     Каменка                    2381
Архангельская область    Муниципальный район           город   Няндома                    21332
Архангельская область    Муниципальный район           город   Онега                      20620
Архангельская область    Муниципальный район           пгт     Малошуйка                  2698
Архангельская область    Муниципальный район           пгт     Емца                       991
Архангельская область    Муниципальный район           пгт     Обозерский                 3497
Архангельская область    Муниципальный район           пгт     Оксовский                  1943
Архангельская область    Муниципальный район           пгт     Плесецк                    10686
Архангельская область    Муниципальный район           пгт     Пуксоозеро                 927
Архангельская область    Муниципальный район           пгт     Савинский                  7293
Архангельская область    Муниципальный район           пгт     Самодед                    1438
Архангельская область    Муниципальный район           пгт     Североонежск               5066
Архангельская область    Муниципальный район           пгт     Октябрьский                9112
Архангельская область    Муниципальный район           город   Шенкурск                   5323
Архангельская область    Муниципальный район           город   Нарьян- Мар                22912
Архангельская область    Муниципальный район           пгт     Искателей                  7033
Астраханская область                                   город   Астрахань                  527345
Астраханская область     Трусовский район              город   Знаменск                   27526
Астраханская область     Муниципальный район           город   Ахтубинск                  39386
Астраханская область     Муниципальный район           пгт     Верхний Баскунчак          8175
Астраханская область     Муниципальный район           пгт     Нижний Баскунчак           2691
Астраханская область     Муниципальный район           пгт     Ильинка                    4809
Астраханская область     Муниципальный район           пгт     Красные Баррикады          6596
Астраханская область     Муниципальный район           город   Камызяк                    16223
Астраханская область     Муниципальный район           пгт     Волго-Каспийский           2550
Астраханская область     Муниципальный район           пгт     Кировский                  2215
Астраханская область     Муниципальный район           пгт     Лиман                      8966
Астраханская область     Муниципальный район           город   Нариманов                  11326
Астраханская область     Муниципальный район           город   Харабали                   18275
Белгородская область                                   город   Белгород                   373528
Белгородская область                                   город   Губкин                     87556
Белгородская область                                   город   Старый Оскол               220816
Белгородская область     Муниципальный район           город   Алексеевка                 38979
Белгородская область     Белгородский район            пгт     Октябрьский                7193
Белгородская область     Белгородский район            пгт     Разумное                   17677
Белгородская область     Белгородский район            пгт     Северный                   9905
Белгородская область     Борисовский район             пгт     Борисовка                  13687
Белгородская область     Муниципальный район           город   Валуйки                    34627
Белгородская область     Муниципальный район           пгт     Уразово                    6988
Белгородская область     Вейделевский район            пгт     Вейделевка                 6687
Белгородская область     Волоконовский район           пгт     Волоконовка                11209
Белгородская область     Волоконовский район           пгт     Пятницкое                  4395
Белгородская область     Грайворонский район           город   Грайворон                  6361
Белгородская область     Ивнянский район               пгт     Ивня                       7718
Белгородская область     Корочанский район             город   Короча                     5832
Белгородская область     Красногвардейский район       город   Бирюч                      7463
Белгородская область     Краснояружский район          пгт     Красная Яруга              8010
Белгородская область     Новооскольский район          город   Новый Оскол                19024
Белгородская область     Прохоровский район            пгт     Прохоровка                 9368
Белгородская область     Ракитянский район             пгт     Ракитное                   10321
Белгородская область     Ракитянский район             пгт     Пролетарский               8811
Белгородская область     Ровеньский район              пгт     Ровеньки                   10383
Белгородская область     Чернянский район              пгт     Чернянка                   15052
Белгородская область     Муниципальный район           город   Шебекино                   43786
Белгородская область     Муниципальный район           пгт     Маслова Пристань           5886
Белгородская область     Яковлевский район             город   Строитель                  24260
Белгородская область     Яковлевский район             пгт     Томаровка                  8006
Белгородская область     Яковлевский район             пгт     Яковлево                   2957
Брянская область                                       город   Брянск                     429940
Брянская область                                       город   Брянск                     410837
Брянская область         Фокинский район               пгт     Белые Берега               9281
Брянская область         Фокинский район               пгт     Большое Полпино            6301
Брянская область         Фокинский район               пгт     Радица-Крыловка            3521
Брянская область         Фокинский район               город   Клинцы                     69159
Брянская область         Фокинский район               город   Клинцы                     61515
Брянская область         Фокинский район               город   Новозыбков                 40499
Брянская область         Фокинский район               город   Новозыбков                 40499
Брянская область         Фокинский район               город   Сельцо                     17416
Брянская область         Фокинский район               город   Сельцо                     17416
Брянская область         Фокинский район               город   Фокино                     13401
Брянская область         Фокинский район               город   Фокино                     13401
Брянская область         Фокинский район               город   Стародуб                   18942
Брянская область         Фокинский район               город   Стародуб                   18942
Брянская область         Брасовский район              пгт     Локоть                     9824
Брянская область         Выгоничский район             пгт     Выгоничи                   4895
Брянская область         Дубровский район              пгт     Дубровка                   7834
Брянская область         Дятьковский район             город   Дятьково                   28141
Брянская область         Дятьковский район             пгт     Бытошь                     4583
Брянская область         Дятьковский район             пгт     Ивот                       6743
Брянская область         Дятьковский район             пгт     Любохна                    5933
Брянская область         Дятьковский район             пгт     Старь                      4862
Брянская область         Жуковский район               город   Жуковка                    17629
Брянская область         Злынковский район             город   Злынка                     5477
Брянская область         Злынковский район             пгт     Вышков                     2590
Брянская область         Карачевский район             город   Карачев                    19094
Брянская область         Клетнянский район             пгт     Клетня                     13022
Брянская область         Климовский район              пгт     Климово                    13444
Брянская область         Комаричский район             пгт     Комаричи                   7854
Брянская область         Красногорский район           пгт     Красная Гора               5610
Брянская область         Мглинский район               город   Мглин                      7785
Брянская область         Навлинский район              пгт     Навля                      14630
Брянская область         Навлинский район              пгт     Алтухово                   1732
Брянская область         Погарский район               пгт     Погар                      9515
Брянская область         Почепский район               город   Почеп                      17168
Брянская область         Почепский район               пгт     Рамасуха                   447
Брянская область         Рогнединский район            пгт     Рогнедино                  3096
Брянская область         Севский район                 город   Севск                      7094
Брянская область         Суземский район               пгт     Суземка                    8923
Брянская область         Суземский район               пгт     Кокоревка                  1906
Брянская область         Суражский район               город   Сураж                      11728
Брянская область         Трубчевский район             город   Трубчевск                  14472
Брянская область         Трубчевский район             пгт     Белая Березка              6064
Брянская область         Унечский район                город   Унеча                      25412
Владимирская область                                   город   Владимир                   347930
Владимирская область     Фрунзенский район             город   Гусь-Хрустальный           58571
Владимирская область     Фрунзенский район             пгт     Гусевский                  3019
Владимирская область     Фрунзенский район             город   Ковров                     142164
Владимирская область     Фрунзенский район             город   Муром                      112609
Владимирская область     Фрунзенский район             город   Радужный                   18466
Владимирская область     Александровский район         город   Александров                60933
Владимирская область     Александровский район         город   Карабаново                 14910
Владимирская область     Александровский район         город   Струнино                   14211
Владимирская область     Александровский район         пгт     Балакирево                 9953
Владимирская область     Вязниковский район            город   Вязники                    39401
Владимирская область     Вязниковский район            пгт     Мстера                     4622
Владимирская область     Вязниковский район            пгт     Никологоры                 5283
Владимирская область     Гороховецкий район            город   Гороховец                  13553
Владимирская область     Гусь-Хрустальный район        город   Курлово                    6516
Владимирская область     Камешковский район            город   Камешково                  12852
Владимирская область     Киржачский район              город   Киржач                     28699
Владимирская область     Ковровский район              пгт     Мелехово                   7015
Владимирская область     Кольчугинский район           город   Кольчугино                 44786
Владимирская область     Меленковский район            город   Меленки                    14711
Владимирская область     Петушинский район             город   Петушки                    14375
Владимирская область     Петушинский район             город   Костерево                  8867
Владимирская область     Петушинский район             город   Покров                     17638
Владимирская область     Петушинский район             пгт     Вольгинский                5995
Владимирская область     Петушинский район             пгт     Городищи                   5467
Владимирская область     Селивановский район           пгт     Красная Горбатка           8507
Владимирская область     Собинский район               город   Собинка                    18961
Владимирская область     Собинский район               город   Лакинск                    15275
Владимирская область     Собинский район               пгт     Ставрово                   7709
Владимирская область     Судогодский район             город   Судогда                    11276
Владимирская область     Суздальский район             город   Суздаль                    10240
Владимирская область     Юрьев-Польский район          город   Юрьев-Польский             19319
Волгоградская область                                  город   Волгоград                  1018790
Волгоградская область    Центральный район             город   Волжский                   327356
Волгоградская область    Центральный район             город   Камышин                    116724
Волгоградская область    Центральный район             город   Михайловка                 58656
Волгоградская область    Центральный район             пгт     Себрово                    4932
Волгоградская область    Центральный район             город   Урюпинск                   40142
Волгоградская область    Центральный район             город   Фролово                    38836
Волгоградская область    Муниципальный район           пгт     Быково                     7800
Волгоградская область    Муниципальный район           пгт     Городище                   21697
Волгоградская область    Муниципальный район           пгт     Ерзовка                    6225
Волгоградская область    Муниципальный район           пгт     Новый Рогачик              7084
Волгоградская область    Муниципальный район           пгт     Даниловка                  5110
Волгоградская область    Муниципальный район           город   Дубовка                    14331
Волгоградская область    Муниципальный район           пгт     Елань                      14516
Волгоградская область    Муниципальный район           город   Жирновск                   16569
Волгоградская область    Муниципальный район           пгт     Красный Яр                 6638
Волгоградская область    Муниципальный район           пгт     Линево                     5929
Волгоградская область    Муниципальный район           пгт     Медведицкий                1199
Волгоградская область    Муниципальный район           пгт     Иловля                     11172
Волгоградская область    Муниципальный район           город   Калач-на-Дону              26211
Волгоградская область    Муниципальный район           город   Петров Вал                 12844
Волгоградская область    Муниципальный район           город   Котельниково               20420
Волгоградская область    Муниципальный район           город   Котово                     23614
Волгоградская область    Муниципальный район           город   Ленинск                    15473
Волгоградская область    Муниципальный район           город   Николаевск                 14741
Волгоградская область    Муниципальный район           город   Новоаннинский              17277
Волгоградская область    Муниципальный район           пгт     Новониколаевский           9561
Волгоградская область    Муниципальный район           пгт     Октябрьский                6093
Волгоградская область    Муниципальный район           город   Палласовка                 15728
Волгоградская область    Муниципальный район           пгт     Рудня                      7189
Волгоградская область    Муниципальный район           пгт     Светлый Яр                 12331
Волгоградская область    Муниципальный район           город   Серафимович                9305
Волгоградская область    Муниципальный район           город   Краснослободск             16398
Волгоградская область    Муниципальный район           пгт     Средняя Ахтуба             14322
Волгоградская область    Муниципальный район           город   Суровикино                 19980
Волгоградская область    Муниципальный район           пгт     Чернышковский              5333
Вологодская область                                    город   Вологда                    314939
Вологодская область                                    город   Вологда                    306487
Вологодская область                                    город   Череповец                  315738
Вологодская область                                    город   Череповец                  315738
Вологодская область      Бабаевский район              город   Бабаево                    11712
Вологодская область      Белозерский район             город   Белозерск                  9481
Вологодская область      Великоустюгский район         город   Великий Устюг              31984
Вологодская область      Великоустюгский район         город   Красавино                  6616
Вологодская область      Великоустюгский район         пгт     Кузино                     1112
Вологодская область      Вожегодский район             пгт     Вожега                     6444
Вологодская область      Вытегорский район             город   Вытегра                    10346
Вологодская область      Грязовецкий район             город   Грязовец                   15313
Вологодская область      Грязовецкий район             пгт     Вохтога                    5993
Вологодская область      Кадуйский район               пгт     Кадуй                      11313
Вологодская область      Кадуйский район               пгт     Хохлово                    2440
Вологодская область      Кирилловский район            город   Кириллов                   7562
Вологодская область      Никольский район              город   Никольск                   8223
